"datasetid","sitename","type","age","geoagetype","depth","limityounger","limitolder","geochron.radiocarbonmethod","geochron.geochronmaterialdated","geochron.geochronerrorolder","geochron.geochronerroryounger"
41497,"Old Crow Flats (Core CB)","Radiocarbon",12455,"Radiocarbon years BP",227,12155,12755,NA,"Bulk sediment",300,300
41497,"Old Crow Flats (Core CB)","Core top",-31,NA,0,-31,-31,NA,NA,NA,NA
41499,"Old Crow Flats (Core KE)","Radiocarbon",895,"Radiocarbon years BP",38.5,805,985,NA,"Bulk sediment",90,90
41499,"Old Crow Flats (Core KE)","Radiocarbon",4850,"Radiocarbon years BP",74.5,4735,4965,NA,"Bulk sediment",115,115
41499,"Old Crow Flats (Core KE)","Radiocarbon",10505,"Radiocarbon years BP",121,10305,10705,NA,"Bulk sediment",200,200
41499,"Old Crow Flats (Core KE)","Radiocarbon",13365,"Radiocarbon years BP",158,13155,13575,NA,"Bulk sediment",210,210
41499,"Old Crow Flats (Core KE)","Core top",-31,NA,0,-31,-31,NA,NA,NA,NA
41537,"Lake Elsinore","Radiocarbon",8655,"Radiocarbon years BP",1274.5,8620,8690,"accelerator mass spectrometry","gastopods",35,35
41537,"Lake Elsinore","Radiocarbon",8710,"Radiocarbon years BP",1274.5,8675,8745,"accelerator mass spectrometry","gastropods",35,35
41537,"Lake Elsinore","Radiocarbon",9450,"Radiocarbon years BP",1397,9404,9496,"accelerator mass spectrometry","bulk",46,46
41537,"Lake Elsinore","Radiocarbon",10240,"Radiocarbon years BP",1509,10194,10286,"accelerator mass spectrometry","bulk",46,46
41537,"Lake Elsinore","Radiocarbon",10940,"Radiocarbon years BP",1541,10894,10986,"accelerator mass spectrometry","bulk",46,46
41537,"Lake Elsinore","Radiocarbon",11490,"Radiocarbon years BP",1619,11444,11536,"accelerator mass spectrometry","bulk",46,46
41537,"Lake Elsinore","Radiocarbon",12140,"Radiocarbon years BP",1684,11860,12420,"accelerator mass spectrometry","mixed discrete",280,280
41537,"Lake Elsinore","Radiocarbon",12460,"Radiocarbon years BP",1710.5,12340,12580,"accelerator mass spectrometry","mixed discrete",120,120
41537,"Lake Elsinore","Radiocarbon",12190,"Radiocarbon years BP",1724,11900,12480,"accelerator mass spectrometry","mixed discrete",290,290
41537,"Lake Elsinore","Radiocarbon",13420,"Radiocarbon years BP",1738.5,13395,13445,"accelerator mass spectrometry","mixed discrete",25,25
41537,"Lake Elsinore","Radiocarbon",13260,"Radiocarbon years BP",1747.5,13225,13295,"accelerator mass spectrometry","charcoal",35,35
41537,"Lake Elsinore","Radiocarbon",13775,"Radiocarbon years BP",1778.5,13740,13810,"accelerator mass spectrometry","wood",35,35
41537,"Lake Elsinore","Radiocarbon",14310,"Radiocarbon years BP",1823.5,14280,14340,"accelerator mass spectrometry","charcoal",30,30
41537,"Lake Elsinore","Radiocarbon",14360,"Radiocarbon years BP",1823.5,14330,14390,"accelerator mass spectrometry","charcoal",30,30
41537,"Lake Elsinore","Radiocarbon",14740,"Radiocarbon years BP",1871,14540,14940,"accelerator mass spectrometry","charcoal, charred grass",200,200
41537,"Lake Elsinore","Radiocarbon",16580,"Radiocarbon years BP",1998,16540,16620,"accelerator mass spectrometry","seeds",40,40
41537,"Lake Elsinore","Radiocarbon",16880,"Radiocarbon years BP",2019.5,16840,16920,"accelerator mass spectrometry","seeds",40,40
41537,"Lake Elsinore","Radiocarbon",17980,"Radiocarbon years BP",2081.5,17800,18160,"accelerator mass spectrometry","wood",180,180
41537,"Lake Elsinore","Radiocarbon",19630,"Radiocarbon years BP",2198.5,19590,19670,"accelerator mass spectrometry","seeds",40,40
41537,"Lake Elsinore","Radiocarbon",20870,"Radiocarbon years BP",2281,20780,20960,"accelerator mass spectrometry","small twig",90,90
41537,"Lake Elsinore","Radiocarbon",21370,"Radiocarbon years BP",2292.5,21280,21460,"accelerator mass spectrometry","charcoal",90,90
41537,"Lake Elsinore","Radiocarbon",21025,"Radiocarbon years BP",2344.5,20985,21065,"accelerator mass spectrometry","charcoal",40,40
41537,"Lake Elsinore","Radiocarbon",21120,"Radiocarbon years BP",2344.5,21050,21190,"accelerator mass spectrometry","charcoal",70,70
41537,"Lake Elsinore","Radiocarbon",22010,"Radiocarbon years BP",2385,21930,22090,"accelerator mass spectrometry","charcoal",80,80
41537,"Lake Elsinore","Radiocarbon",21760,"Radiocarbon years BP",2426,21550,21970,"accelerator mass spectrometry","small charcoal",210,210
41537,"Lake Elsinore","Infrared Stimulated Luminescence (IRSL)",29200,"Calendar years BP",2445.5,27200,31200,NA,NA,2000,2000
41537,"Lake Elsinore","Infrared Stimulated Luminescence (IRSL)",31300,"Calendar years BP",2508.5,29100,33500,NA,NA,2200,2200
41537,"Lake Elsinore","Radiocarbon",25940,"Radiocarbon years BP",2831,25830,26050,"accelerator mass spectrometry","charcoal",110,110
41537,"Lake Elsinore","Radiocarbon",26270,"Radiocarbon years BP",2860.5,26190,26350,"accelerator mass spectrometry","wood",80,80
41537,"Lake Elsinore","Radiocarbon",26550,"Radiocarbon years BP",2860.5,26460,26640,"accelerator mass spectrometry","wood",90,90
41580,"Hermit Lake","Lead-210",-50,"Calendar years BP",2.5,-60,-40,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-47,"Calendar years BP",4.5,-57,-37,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-45,"Calendar years BP",6.5,-55,-35,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-42,"Calendar years BP",8.5,-52,-32,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-39,"Calendar years BP",10.5,-49,-29,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-37,"Calendar years BP",12.5,-47,-27,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-34,"Calendar years BP",14.5,-44,-24,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-32,"Calendar years BP",16.5,-42,-22,NA,NA,10,10
41580,"Hermit Lake","Lead-210",-29,"Calendar years BP",18.5,-39,-19,NA,NA,10,10
41580,"Hermit Lake","Radiocarbon",1125,"Radiocarbon years BP",107.5,1110,1140,"accelerator mass spectrometry","Picea needle fragments",15,15
41580,"Hermit Lake","Radiocarbon",3370,"Radiocarbon years BP",242.5,3355,3385,"accelerator mass spectrometry","~0.5 cm3 bulk",15,15
41580,"Hermit Lake","Radiocarbon",5130,"Radiocarbon years BP",465.5,5090,5170,"accelerator mass spectrometry","wood",40,40
41580,"Hermit Lake","Radiocarbon",5841,"Radiocarbon years BP",549.5,5725,5957,"accelerator mass spectrometry","charcoal and organic fragments",116,116
41580,"Hermit Lake","Radiocarbon",7022,"Radiocarbon years BP",634,6830,7214,"accelerator mass spectrometry","Picea seed",192,192
41580,"Hermit Lake","Radiocarbon",8620,"Radiocarbon years BP",717.5,8580,8660,"accelerator mass spectrometry","Picea needle fragments",40,40
41580,"Hermit Lake","Radiocarbon",10380,"Radiocarbon years BP",772.5,10240,10520,"accelerator mass spectrometry","plant and charcoal fragments",140,140
41580,"Hermit Lake","Radiocarbon",11365,"Radiocarbon years BP",834.5,11340,11390,"accelerator mass spectrometry","plant and charcoal fragments",25,25
41580,"Hermit Lake","Lead-210",-52,"Calendar years BP",0.5,-62,-42,NA,NA,10,10
41580,"Hermit Lake","Radiocarbon",1724,"Radiocarbon years BP",155.5,1676,1772,"accelerator mass spectrometry",NA,48,48
41580,"Hermit Lake","Radiocarbon",3724,"Radiocarbon years BP",365.5,3690,3758,"accelerator mass spectrometry",NA,34,34
41585,"BC2","Radiocarbon",NA,"Radiocarbon years BP",106.5,2960,3080,"accelerator mass spectrometry","Lake sediment",60,60
41585,"BC2","Radiocarbon",6620,"Radiocarbon years BP",241.5,6550,6690,"accelerator mass spectrometry","Lake sediment",70,70
41585,"BC2","Radiocarbon",NA,"Radiocarbon years BP",291.5,8520,8680,"accelerator mass spectrometry","Lake sediment",80,80
41585,"BC2","Radiocarbon",10630,"Radiocarbon years BP",318.5,10540,10720,"accelerator mass spectrometry","Lake sediment",90,90
41585,"BC2","Core top",-48,NA,0,-49,-47,NA,NA,NA,NA
41606,"Sunset Lake","Radiocarbon",2330,"Radiocarbon years BP",40.5,2270,2390,"accelerator mass spectrometry","Lake sediment",60,60
41606,"Sunset Lake","Radiocarbon",4600,"Radiocarbon years BP",95.5,4530,4670,"accelerator mass spectrometry","Lake sediment",70,70
41606,"Sunset Lake","Radiocarbon",6690,"Radiocarbon years BP",146.5,6610,6770,"accelerator mass spectrometry","Lake sediment",80,80
41606,"Sunset Lake","Radiocarbon",7720,"Radiocarbon years BP",169.5,7620,7820,"accelerator mass spectrometry","Lake sediment",100,100
41606,"Sunset Lake","Core top",-48,NA,0,-49,-47,NA,NA,NA,NA
41612,"Dead Spruce Lake","Core top",-48,NA,0,-49,-47,NA,NA,NA,NA
41612,"Dead Spruce Lake","Radiocarbon",3200,"Radiocarbon years BP",42.5,3140,3260,"accelerator mass spectrometry","Lake sediment",60,60
41612,"Dead Spruce Lake","Radiocarbon",8550,"Radiocarbon years BP",101.5,8530,8570,"accelerator mass spectrometry","Lake sediment",20,20
41614,"Emerald Lake","Core top",-57,NA,0,-67,-47,NA,NA,NA,NA
41614,"Emerald Lake","Lead-210",-13,"Calendar years BP",5,-23,-3,NA,NA,NA,NA
41614,"Emerald Lake","Radiocarbon",390,"Radiocarbon years BP",30.6,365,415,"accelerator mass spectrometry","leaf fragments",25,25
41614,"Emerald Lake","Radiocarbon",1823,"Radiocarbon years BP",57.2,1779,1867,"accelerator mass spectrometry","leaf fragments",44,44
41614,"Emerald Lake","Radiocarbon",2760,"Radiocarbon years BP",81.7,2740,2780,"accelerator mass spectrometry","leaf fragments",20,20
41614,"Emerald Lake","Radiocarbon",3049,"Radiocarbon years BP",113.5,2997,3101,"accelerator mass spectrometry","needle and leaf fragments",52,52
41614,"Emerald Lake","Radiocarbon",4650,"Radiocarbon years BP",144.2,4625,4675,"accelerator mass spectrometry","leaf fragments",25,25
41614,"Emerald Lake","Radiocarbon",5985,"Radiocarbon years BP",185.8,5960,6010,"accelerator mass spectrometry","leaf fragments",25,25
41614,"Emerald Lake","Radiocarbon",6448,"Radiocarbon years BP",213.5,6370,6526,"accelerator mass spectrometry","leaf fragments, mixed seeds",78,78
41614,"Emerald Lake","Radiocarbon",7322,"Radiocarbon years BP",246.1,7258,7386,"accelerator mass spectrometry","seeds, needle, and wood fragments",64,64
41614,"Emerald Lake","Radiocarbon",9770,"Radiocarbon years BP",276.8,9740,9800,"accelerator mass spectrometry","wood, charcoal",30,30
41762,"Foy Lake","Lead-210",-48,"Calendar years AD/BC",0.5,-51.88,-44.12,NA,NA,3.88,3.88
41762,"Foy Lake","Lead-210",-37,"Calendar years AD/BC",3.5,-41.63,-32.37,NA,NA,4.63,4.63
41762,"Foy Lake","Lead-210",-30,"Calendar years AD/BC",5.5,-34.91,-25.09,NA,NA,4.91,4.91
41762,"Foy Lake","Lead-210",-19,"Calendar years AD/BC",8.5,-23.65,-14.35,NA,NA,4.65,4.65
41762,"Foy Lake","Lead-210",-12,"Calendar years AD/BC",10,-17.31,-6.69,NA,NA,5.31,5.31
41762,"Foy Lake","Lead-210",5,"Calendar years AD/BC",12.5,-2.96,12.96,NA,NA,7.96,7.96
41762,"Foy Lake","Lead-210",15,"Calendar years AD/BC",14,5.04,24.96,NA,NA,9.96,9.96
41762,"Foy Lake","Lead-210",28,"Calendar years AD/BC",16,13.26,42.74,NA,NA,14.74,14.74
41762,"Foy Lake","Lead-210",70,"Calendar years AD/BC",19,15.7,124.3,NA,NA,54.3,54.3
41762,"Foy Lake","Radiocarbon",925,"Radiocarbon years BP",74,890,960,NA,"Wood",35,35
41762,"Foy Lake","Radiocarbon",3670,"Radiocarbon years BP",209,3630,3710,NA,"Wood",40,40
41762,"Foy Lake","Radiocarbon",4270,"Radiocarbon years BP",297,4235,4305,NA,"Bulk sediment",35,35
41762,"Foy Lake","Radiocarbon",6260,"Radiocarbon years BP",576,6205,6315,NA,"Wood",55,55
41762,"Foy Lake","Radiocarbon",7700,"Radiocarbon years BP",731,7650,7750,NA,"Bulk sediment",50,50
41762,"Foy Lake","Radiocarbon",8270,"Radiocarbon years BP",835,8230,8310,NA,"Charcoal",40,40
41762,"Foy Lake","Radiocarbon",9820,"Radiocarbon years BP",975,9725,9915,NA,"Needle",95,95
41762,"Foy Lake","Core top",-50,NA,0,-50,-50,NA,NA,NA,NA
41864,"Lake WA01","Core top",-58,NA,0,-58,-58,NA,NA,NA,NA
41864,"Lake WA01","Lead-210",-58.1,"Calendar years AD/BC",0.25,-59.35,-56.85,NA,NA,1.25,1.25
41864,"Lake WA01","Lead-210",-57.7,"Calendar years AD/BC",0.75,-59.94,-55.46,NA,NA,2.24,2.24
41864,"Lake WA01","Lead-210",-57.3,"Calendar years AD/BC",1.25,-58.58,-56.02,NA,NA,1.28,1.28
41864,"Lake WA01","Lead-210",-56.5,"Calendar years AD/BC",1.75,-57.93,-55.07,NA,NA,1.43,1.43
41864,"Lake WA01","Lead-210",-55.9,"Calendar years AD/BC",2.25,-57.87,-53.93,NA,NA,1.97,1.97
41864,"Lake WA01","Lead-210",-55.3,"Calendar years AD/BC",2.75,-56.81,-53.79,NA,NA,1.51,1.51
41864,"Lake WA01","Lead-210",-54.3,"Calendar years AD/BC",3.25,-55.62,-52.98,NA,NA,1.32,1.32
41864,"Lake WA01","Lead-210",-53,"Calendar years AD/BC",3.75,-62.94,-43.06,NA,NA,9.94,9.94
41864,"Lake WA01","Lead-210",-51.7,"Calendar years AD/BC",4.25,-60.27,-43.13,NA,NA,8.57,8.57
41864,"Lake WA01","Lead-210",-50,"Calendar years AD/BC",4.75,-56.77,-43.23,NA,NA,6.77,6.77
41864,"Lake WA01","Lead-210",-47.8,"Calendar years AD/BC",5.25,-54.31,-41.29,NA,NA,6.51,6.51
41864,"Lake WA01","Lead-210",-46.1,"Calendar years AD/BC",5.75,-52.32,-39.88,NA,NA,6.22,6.22
41864,"Lake WA01","Lead-210",-44.7,"Calendar years AD/BC",6.25,-50.8,-38.6,NA,NA,6.1,6.1
41864,"Lake WA01","Lead-210",-42.2,"Calendar years AD/BC",6.75,-48.32,-36.08,NA,NA,6.12,6.12
41864,"Lake WA01","Lead-210",-39.5,"Calendar years AD/BC",7.25,-45.38,-33.62,NA,NA,5.88,5.88
41864,"Lake WA01","Lead-210",-37.5,"Calendar years AD/BC",7.75,-42.53,-32.47,NA,NA,5.03,5.03
41864,"Lake WA01","Lead-210",-35.2,"Calendar years AD/BC",8.25,-40.09,-30.31,NA,NA,4.89,4.89
41864,"Lake WA01","Lead-210",-33,"Calendar years AD/BC",8.75,-38.34,-27.66,NA,NA,5.34,5.34
41864,"Lake WA01","Lead-210",-30.8,"Calendar years AD/BC",9.25,-35.49,-26.11,NA,NA,4.69,4.69
41864,"Lake WA01","Lead-210",-28.2,"Calendar years AD/BC",9.75,-32.99,-23.41,NA,NA,4.79,4.79
41864,"Lake WA01","Lead-210",-25.3,"Calendar years AD/BC",10.25,-30.67,-19.93,NA,NA,5.37,5.37
41864,"Lake WA01","Lead-210",-22.5,"Calendar years AD/BC",10.75,-27.72,-17.28,NA,NA,5.22,5.22
41864,"Lake WA01","Lead-210",-19.4,"Calendar years AD/BC",11.25,-23.51,-15.29,NA,NA,4.11,4.11
41864,"Lake WA01","Lead-210",-16.7,"Calendar years AD/BC",11.75,-21.54,-11.86,NA,NA,4.84,4.84
41864,"Lake WA01","Lead-210",-14.4,"Calendar years AD/BC",12.25,-18.87,-9.93,NA,NA,4.47,4.47
41864,"Lake WA01","Lead-210",-11.7,"Calendar years AD/BC",12.75,-15.75,-7.65,NA,NA,4.05,4.05
41864,"Lake WA01","Lead-210",-8.8,"Calendar years AD/BC",13.25,-13.25,-4.35,NA,NA,4.45,4.45
41864,"Lake WA01","Lead-210",-5.8,"Calendar years AD/BC",13.75,-9.07,-2.53,NA,NA,3.27,3.27
41864,"Lake WA01","Lead-210",-3,"Calendar years AD/BC",14.25,-5.75,-0.25,NA,NA,2.75,2.75
41864,"Lake WA01","Lead-210",0,"Calendar years AD/BC",14.75,-2.42,2.42,NA,NA,2.42,2.42
41864,"Lake WA01","Radiocarbon",160,"Radiocarbon years BP",15,120,200,NA,"Twig",40,40
41864,"Lake WA01","Tephra",1147,NA,55.5,1147,1147,NA,NA,NA,NA
41864,"Lake WA01","Radiocarbon",3350,"Radiocarbon years BP",92.5,3310,3390,NA,"Wood fragments",40,40
41864,"Lake WA01","Radiocarbon",4260,"Radiocarbon years BP",128.5,4220,4300,NA,"Wood fragments",40,40
41864,"Lake WA01","Radiocarbon",6470,"Radiocarbon years BP",189,6430,6510,NA,"Twig",40,40
41864,"Lake WA01","Radiocarbon",7300,"Radiocarbon years BP",208.5,7250,7350,NA,"Wood fragements",50,50
41864,"Lake WA01","Radiocarbon",9410,"Radiocarbon years BP",253,9360,9460,NA,"Twig",50,50
42001,"Beaverhouse Lake","Radiocarbon",1550,"Radiocarbon years BP",45,1490,1610,"accelerator mass spectrometry","Bulk sediment",60,60
42001,"Beaverhouse Lake","Radiocarbon",2870,"Radiocarbon years BP",90,2810,2930,"accelerator mass spectrometry","Bulk sediment",60,60
42001,"Beaverhouse Lake","Radiocarbon",3330,"Radiocarbon years BP",140,3270,3390,"accelerator mass spectrometry","Bulk sediment",60,60
42001,"Beaverhouse Lake","Radiocarbon",4020,"Radiocarbon years BP",185,3940,4100,"accelerator mass spectrometry","Bulk sediment",80,80
42001,"Beaverhouse Lake","Radiocarbon",5390,"Radiocarbon years BP",227,5320,5460,"accelerator mass spectrometry","Bulk sediment",70,70
42001,"Beaverhouse Lake","Core top",-43,NA,0,-43,-43,NA,NA,NA,NA
42001,"Beaverhouse Lake","Ambrosia rise",70,NA,19,65,75,NA,NA,NA,NA
42161,"Unit Lake","Core top",-53,NA,0,-54,-52,NA,NA,NA,NA
42161,"Unit Lake","Lead-210",-30,"Calendar years BP",4,-30.98,-29.02,NA,NA,0.98,0.98
42161,"Unit Lake","Lead-210",2,"Calendar years BP",6,1.15,2.85,NA,NA,0.85,0.85
42161,"Unit Lake","Lead-210",17,"Calendar years BP",7,15.97,18.03,NA,NA,1.03,1.03
42161,"Unit Lake","Lead-210",33,"Calendar years BP",8,31.8,34.2,NA,NA,1.2,1.2
42161,"Unit Lake","Lead-210",68,"Calendar years BP",9,66.45,69.55,NA,NA,1.55,1.55
42161,"Unit Lake","Lead-210",94,"Calendar years BP",10,91.49,96.51,NA,NA,2.51,2.51
42161,"Unit Lake","Lead-210",124,"Calendar years BP",11,118.71,129.29,NA,NA,5.29,5.29
42161,"Unit Lake","Lead-210",147,"Calendar years BP",12,137.71,156.29,NA,NA,9.29,9.29
42161,"Unit Lake","Lead-210",179,"Calendar years BP",13,161.6,196.4,NA,NA,17.4,17.4
42161,"Unit Lake","Radiocarbon",1070,"Radiocarbon years BP",28,1030,1110,"accelerator mass spectrometry","charcoal",40,40
42161,"Unit Lake","Radiocarbon",2120,"Radiocarbon years BP",98,2070,2170,"accelerator mass spectrometry","charcoal, woody scale",50,50
42161,"Unit Lake","Radiocarbon",2350,"Radiocarbon years BP",106,2290,2410,"accelerator mass spectrometry","charcoal",60,60
42161,"Unit Lake","Radiocarbon",2650,"Radiocarbon years BP",131,2605,2695,"accelerator mass spectrometry","charcoal",45,45
42161,"Unit Lake","Radiocarbon",3180,"Radiocarbon years BP",157,3135,3225,"accelerator mass spectrometry","charcoal",45,45
42161,"Unit Lake","Radiocarbon",3795,"Radiocarbon years BP",217.5,3755,3835,"accelerator mass spectrometry","woody twig",40,40
42161,"Unit Lake","Radiocarbon",4815,"Radiocarbon years BP",271,4775,4855,"accelerator mass spectrometry","charcoal",40,40
42161,"Unit Lake","Radiocarbon",7050,"Radiocarbon years BP",362,6910,7190,"accelerator mass spectrometry","woody scale",140,140
42197,"Greylock Bog","Radiocarbon",1860,"Radiocarbon years BP",118,1800,1920,"accelerator mass spectrometry","Bulk sediment",60,60
42197,"Greylock Bog","Radiocarbon",NA,"Radiocarbon years BP",170,2680,2820,"accelerator mass spectrometry","Bulk sediment",70,70
42197,"Greylock Bog","Radiocarbon",3410,"Radiocarbon years BP",205,3280,3540,"accelerator mass spectrometry","Bulk sediment",130,130
42197,"Greylock Bog","Core top",-43,NA,0,-43,-43,NA,NA,NA,NA
42379,"US 2 Bog","Core top",-43,NA,0,-43,-43,NA,NA,NA,NA
42379,"US 2 Bog","Radiocarbon",1370,"Radiocarbon years BP",120,1300,1440,"accelerator mass spectrometry","Bulk sediment",70,70
42537,"Carnegie Trail Pond","Radiocarbon",190,"Radiocarbon years BP",41.5,120,260,"accelerator mass spectrometry","Bulk sediment",70,70
42537,"Carnegie Trail Pond","Core top",-43,NA,0,-43,-43,NA,NA,NA,NA
42547,"Antler Pond","Core top",-46,NA,0,-47,-45,NA,NA,NA,NA
42547,"Antler Pond","Isotopic excursion",-14,NA,4.5,-16,-12,NA,NA,NA,NA
42547,"Antler Pond","Lead-210",40,"Calendar years BP",14,38,42,NA,NA,1.92,1.92
42547,"Antler Pond","Radiocarbon",950,"Radiocarbon years BP",43.75,910,990,"accelerator mass spectrometry","bulk sediment",40,40
42547,"Antler Pond","Radiocarbon",1530,"Radiocarbon years BP",55.25,1490,1570,"accelerator mass spectrometry","bulk sediment",40,40
42559,"Whitebark Moraine Pond","Lead-210",-60.6,"Calendar years BP",0,-61.6,-59.6,NA,NA,0,0
42559,"Whitebark Moraine Pond","Lead-210",-59.7,"Calendar years BP",0.25,-60.7,-58.7,NA,NA,0,0
42559,"Whitebark Moraine Pond","Lead-210",-58.3,"Calendar years BP",1,-59.3,-57.3,NA,NA,0,0
42559,"Whitebark Moraine Pond","Lead-210",-55.3,"Calendar years BP",1.5,-56.3,-54.3,NA,NA,0,0
42559,"Whitebark Moraine Pond","Lead-210",-52.1,"Calendar years BP",2,-53.1,-51.1,NA,NA,1,1
42559,"Whitebark Moraine Pond","Lead-210",-47.8,"Calendar years BP",2.5,-48.8,-46.8,NA,NA,1,1
42559,"Whitebark Moraine Pond","Lead-210",-44,"Calendar years BP",3,-45,-43,NA,NA,1,1
42559,"Whitebark Moraine Pond","Lead-210",-40,"Calendar years BP",3.5,-41,-39,NA,NA,1,1
42559,"Whitebark Moraine Pond","Lead-210",-36,"Calendar years BP",4,-38,-34,NA,NA,2,2
42559,"Whitebark Moraine Pond","Lead-210",-33,"Calendar years BP",4.5,-35,-31,NA,NA,2,2
42559,"Whitebark Moraine Pond","Lead-210",-28,"Calendar years BP",5,-30,-26,NA,NA,2,2
42559,"Whitebark Moraine Pond","Lead-210",-21,"Calendar years BP",6,-25,-17,NA,NA,4,4
42559,"Whitebark Moraine Pond","Lead-210",-11,"Calendar years BP",8,-22,0,NA,NA,11,11
42559,"Whitebark Moraine Pond","Lead-210",7,"Calendar years BP",12,-5,19,NA,NA,12,12
42559,"Whitebark Moraine Pond","Lead-210",22,"Calendar years BP",14,-1,45,NA,NA,23,23
42559,"Whitebark Moraine Pond","Lead-210",37,"Calendar years BP",16,-2,76,NA,NA,39,39
42559,"Whitebark Moraine Pond","Lead-210",77,"Calendar years BP",20,-43,197,NA,NA,120,120
42559,"Whitebark Moraine Pond","Radiocarbon",555,"Radiocarbon years BP",25.75,540,570,"accelerator mass spectrometry","conifer twig",15,15
42559,"Whitebark Moraine Pond","Radiocarbon",1185,"Radiocarbon years BP",35.75,1170,1200,"accelerator mass spectrometry","conifer bark",15,15
42559,"Whitebark Moraine Pond","Radiocarbon",4675,"Radiocarbon years BP",108.25,4655,4695,"accelerator mass spectrometry","twig",20,20
42559,"Whitebark Moraine Pond","Radiocarbon",5685,"Radiocarbon years BP",128.75,5665,5705,"accelerator mass spectrometry","twig",20,20
42559,"Whitebark Moraine Pond","Tephra",7627,NA,156.25,7477,7777,NA,NA,NA,NA
42559,"Whitebark Moraine Pond","Radiocarbon",6960,"Radiocarbon years BP",160.25,6940,6980,"accelerator mass spectrometry","conifer cone",20,20
42645,"Soldier Creek Meadow","Core top",-35,NA,0,-40,-30,NA,NA,NA,NA
42645,"Soldier Creek Meadow","Radiocarbon",890,"Radiocarbon years BP",54.5,820,960,"conventional radiometric","bulk sediment",70,70
42645,"Soldier Creek Meadow","Radiocarbon",1370,"Radiocarbon years BP",88,1300,1440,"conventional radiometric","bulk sediment",70,70
42663,"Northwest Gander River","Radiocarbon",10200,"Radiocarbon years BP",187.5,9960,10440,"unspecified","Bulk sediment",240,240
42663,"Northwest Gander River","Radiocarbon",8960,"Radiocarbon years BP",162.5,8840,9080,"unspecified","Bulk sediment",120,120
42663,"Northwest Gander River","Core top",-39,NA,0,-39,-39,NA,NA,NA,NA
42675,"West Side Pond","Radiocarbon",3820,"Radiocarbon years BP",140,3690,3950,"accelerator mass spectrometry","Picea seed",130,130
42675,"West Side Pond","Radiocarbon",7110,"Radiocarbon years BP",225,7040,7180,"accelerator mass spectrometry","wood",70,70
42675,"West Side Pond","Radiocarbon",8530,"Radiocarbon years BP",265,8460,8600,"accelerator mass spectrometry","Picea needle",70,70
42675,"West Side Pond","Radiocarbon",9980,"Radiocarbon years BP",310,9910,10050,"accelerator mass spectrometry","Pinus needle",70,70
42675,"West Side Pond","Radiocarbon",10890,"Radiocarbon years BP",345,10780,11000,"accelerator mass spectrometry","Pinus needle",110,110
42675,"West Side Pond","Radiocarbon",12190,"Radiocarbon years BP",358,12050,12330,"accelerator mass spectrometry","Pinus needle",140,140
42675,"West Side Pond","Radiocarbon",13550,"Radiocarbon years BP",368,13070,14030,"accelerator mass spectrometry","Insect fragments",480,480
42677,"Dogfish Bank","Radiocarbon",13190,"Radiocarbon years BP",108.5,13090,13290,"accelerator mass spectrometry","Plant fragments",100,100
42677,"Dogfish Bank","Radiocarbon",13790,"Radiocarbon years BP",120.5,13640,13940,"accelerator mass spectrometry","Plant fragments",150,150
42677,"Dogfish Bank","Radiocarbon",14330,"Radiocarbon years BP",128,14280,14380,"accelerator mass spectrometry","Plant fragments",50,50
42677,"Dogfish Bank","Radiocarbon",12860,"Radiocarbon years BP",86.5,12780,12940,"accelerator mass spectrometry","Plant fragments",80,80
42679,"Pool's Cove Pond","Core top",-39,NA,0,-39,-39,NA,NA,NA,NA
42679,"Pool's Cove Pond","Radiocarbon",8300,"Radiocarbon years BP",212.5,8180,8420,"unspecified","Bulk sediment",120,120
42679,"Pool's Cove Pond","Radiocarbon",9710,"Radiocarbon years BP",247.5,9590,9830,"unspecified","Bulk sediment",120,120
42712,"Moose Pond","Core top",-39,NA,0,-39,-39,NA,NA,NA,NA
42712,"Moose Pond","Radiocarbon",8660,"Radiocarbon years BP",337.5,8550,8770,"unspecified","Bulk sediment",110,110
42712,"Moose Pond","Radiocarbon",10000,"Radiocarbon years BP",367.5,9830,10170,"unspecified","Bulk sediment",170,170
42722,"Conne River","Core top",-32,NA,0,-32,-32,NA,NA,NA,NA
42722,"Conne River","Radiocarbon",8530,"Radiocarbon years BP",343.5,8410,8650,"unspecified","Bulk sediment",120,120
42722,"Conne River","Radiocarbon",11300,"Radiocarbon years BP",400,11200,11400,"unspecified","Bulk sediment",100,100
42745,"Keyhold Pond","Core top",-49,NA,0,-49,-49,NA,NA,NA,NA
42745,"Keyhold Pond","Radiocarbon",5670,"Radiocarbon years BP",148.5,5635,5705,"accelerator mass spectrometry","Unidentified plant material",35,35
42745,"Keyhold Pond","Radiocarbon",10700,"Radiocarbon years BP",300.5,10655,10745,"accelerator mass spectrometry","Potamogeton seed",45,45
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,5250,5320,"accelerator mass spectrometry","Wood",35,35
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,7705,7785,"accelerator mass spectrometry","Needles",40,40
